indicador,periodo,codigo_ine,valor,indice,categoria,no_agregar,texto
79,2023,43055,0.01,90.63576685,,,
79,2023,43056,0.00,90.66728885,,,
79,2023,43057,0.00,90.66728885,,,
79,2023,43058,0.00,90.66680446,,,
79,2023,43059,0.00,90.66728885,,,
79,2023,43060,0.00,90.66728886,,,
79,2023,43061,0.00,90.66728885,,,
79,2023,43062,0.00,90.66728885,,,
79,2023,43063,0.01,90.61946768,,,
79,2023,43064,0.00,90.6672758,,,
79,2023,43065,0.00,90.66728885,,,
79,2023,43066,0.00,90.66728885,,,
79,2023,43067,0.00,90.66728885,,,
79,2023,43068,0.00,90.66728885,,,
79,2023,43069,0.00,90.66738643,,,
79,2023,43070,0.00,90.67184911,,,
79,2023,43071,0.00,90.66728885,,,
79,2023,43072,0.00,90.66728885,,,
79,2023,43073,0.00,90.66728885,,,
79,2023,43074,-0.54,93.1780923,,,
79,2023,43075,0.00,90.66728885,,,
79,2023,43076,0.00,90.66730218,,,
79,2023,43077,0.00,90.66727906,,,
79,2023,43078,0.00,90.66728885,,,
79,2023,43079,0.00,90.66728885,,,
79,2023,43080,0.00,90.66728885,,,
79,2023,43081,0.00,90.66728885,,,
79,2023,43082,0.00,90.66728885,,,
79,2023,43083,0.00,90.66728885,,,
79,2023,43084,0.00,90.66728885,,,
79,2023,43085,0.00,90.66728884,,,
79,2023,43086,0.15,89.98928169,,,
79,2023,43088,0.00,90.6626267,,,
79,2023,43089,0.00,90.64712835,,,
79,2023,43090,0.00,90.66728885,,,
79,2023,43091,0.00,90.66728885,,,
79,2023,43092,0.00,90.66728721,,,
79,2023,43093,0.00,90.66728885,,,
79,2023,43094,0.00,90.66728885,,,
79,2023,43095,0.00,90.66728885,,,
79,2023,43096,0.00,90.66728885,,,
79,2023,43097,0.00,90.66728885,,,
79,2023,43098,-0.02,90.7696508,,,
79,2023,43099,0.00,90.66728885,,,
79,2023,43100,0.00,90.66728885,,,
79,2023,43101,0.00,90.66728885,,,
79,2023,43102,0.00,90.66728885,,,
79,2023,43103,0.00,90.66728885,,,
79,2023,43104,0.00,90.66728885,,,
79,2023,43105,0.00,90.66728885,,,
79,2023,43106,0.00,90.66728885,,,
79,2023,43107,0.00,90.66728885,,,
79,2023,43108,0.00,90.66728885,,,
79,2023,43109,0.00,90.66729719,,,
79,2023,43110,0.00,90.66728871,,,
79,2023,43111,0.00,90.66728885,,,
79,2023,43112,0.00,90.66728871,,,
79,2023,43113,0.00,90.66728885,,,
79,2023,43114,0.00,90.66727566,,,
79,2023,43115,0.00,90.66728885,,,
79,2023,43116,0.00,90.66728858,,,
79,2023,43117,0.60,87.86793267,,,
79,2023,43118,-0.01,90.72915667,,,
79,2023,43119,0.01,90.61671439,,,
79,2023,43120,0.00,90.66728885,,,
79,2023,43121,0.00,90.66728885,,,
79,2023,43122,0.00,90.66728885,,,
79,2023,43123,0.00,90.66728885,,,
79,2023,43124,0.00,90.66728885,,,
79,2023,43125,-0.01,90.70321692,,,
79,2023,43126,0.00,90.66728885,,,
79,2023,43127,0.00,90.66728885,,,
79,2023,43128,0.00,90.66728885,,,
79,2023,43129,0.00,90.66728885,,,
79,2023,43130,0.00,90.66728885,,,
79,2023,43131,0.00,90.66728885,,,
79,2023,43132,0.00,90.66728885,,,
79,2023,43133,0.00,90.66305944,,,
79,2023,43134,0.00,90.66728885,,,
79,2023,43135,0.00,90.66728885,,,
79,2023,43136,0.00,90.66728885,,,
79,2023,43137,0.09,90.24299616,,,
79,2023,43138,0.00,90.66728885,,,
79,2023,43139,0.00,90.66728887,,,
79,2023,43140,0.00,90.66728885,,,
79,2023,43141,0.00,90.66728885,,,
79,2023,43142,0.00,90.66728885,,,
79,2023,43143,0.00,90.66728885,,,
79,2023,43144,0.00,90.66728885,,,
79,2023,43145,0.00,90.67527326,,,
79,2023,43146,0.00,90.66728885,,,
79,2023,43147,0.00,90.66728885,,,
79,2023,43148,0.00,90.66728885,,,
79,2023,43149,0.00,90.66728885,,,
79,2023,43150,0.00,90.66728877,,,
79,2023,43151,0.00,90.66728952,,,
79,2023,43152,0.00,90.66731001,,,
79,2023,43153,0.00,90.66728885,,,
79,2023,43154,0.00,90.66728885,,,
79,2023,43155,0.11,90.14870035,,,
79,2023,43156,0.00,90.6672888,,,
79,2023,43157,0.00,90.66728885,,,
79,2023,43158,0.00,90.66728885,,,
79,2023,43159,0.00,90.66728885,,,
79,2023,43160,0.00,90.66728898,,,
79,2023,43161,0.00,90.66728885,,,
79,2023,43162,0.00,90.66728885,,,
79,2023,43163,0.00,90.66728909,,,
79,2023,43164,0.00,90.66728885,,,
79,2023,43165,0.00,90.67727207,,,
79,2023,43166,0.00,90.66728885,,,
79,2023,43167,0.00,90.66728885,,,
79,2023,43168,0.00,90.66728885,,,
79,2023,43169,0.00,90.66728885,,,
79,2023,43170,0.00,90.66728886,,,
79,2023,43171,0.00,90.66728885,,,
79,2023,43172,0.00,90.66728885,,,
79,2023,43173,0.00,90.66728885,,,
79,2023,43174,0.00,90.66728789,,,
79,2023,43175,0.00,90.66728885,,,
79,2023,43176,0.00,90.66728885,,,
79,2023,43177,0.00,90.66728885,,,
79,2023,43178,0.00,90.66728885,,,
79,2023,43901,0.00,90.66728858,,,
79,2023,43902,0.00,90.66728885,,,
79,2023,43903,0.00,90.66728885,,,
79,2023,43904,0.17,89.87988021,,,
79,2023,43905,0.00,90.66728897,,,
79,2023,43906,0.00,90.66728885,,,
79,2023,43907,0.00,90.66728886,,,
79,2024,43001,-0.02,90.77912039,,,
79,2024,43002,0.00,90.66728884,,,
79,2024,43003,0.00,90.66728885,,,
79,2024,43004,-0.14,91.33676502,,,
79,2024,43005,0.00,90.66745526,,,
79,2024,43006,0.00,90.66728885,,,
79,2024,43007,0.00,90.66728885,,,
79,2024,43008,0.00,90.66728885,,,
79,2024,43009,0.00,90.66728885,,,
79,2024,43010,0.00,90.66728885,,,
79,2024,43011,0.00,90.66730409,,,
79,2024,43012,-0.08,91.03925347,,,
79,2024,43013,0.00,90.66728885,,,
79,2024,43014,0.00,90.66728885,,,
79,2024,43015,0.00,90.66728885,,,
79,2024,43016,0.00,90.66728885,,,
79,2024,43017,0.00,90.66728885,,,
79,2024,43018,0.00,90.66728885,,,
79,2024,43019,0.00,90.66728885,,,
79,2024,43020,-0.03,90.78948653,,,
79,2024,43021,0.00,90.66728885,,,
79,2024,43022,-0.04,90.83362168,,,
79,2024,43023,0.00,90.66728885,,,
79,2024,43024,0.00,90.66728885,,,
79,2024,43025,0.00,90.66728885,,,
79,2024,43026,0.00,90.66728885,,,
79,2024,43027,0.00,90.66728885,,,
79,2024,43028,0.00,90.68012993,,,
79,2024,43029,0.00,90.66728885,,,
79,2024,43030,0.00,90.66728811,,,
79,2024,43031,0.00,90.66728885,,,
79,2024,43032,0.00,90.66728885,,,
79,2024,43033,0.00,90.66728885,,,
79,2024,43034,0.04,90.47708003,,,
79,2024,43035,0.00,90.66728885,,,
79,2024,43036,0.00,90.66728885,,,
79,2024,43037,0.00,90.6672891,,,
79,2024,43038,0.00,90.66728885,,,
79,2024,43039,0.00,90.66728885,,,
79,2024,43040,0.00,90.66728885,,,
79,2024,43041,0.00,90.66728885,,,
79,2024,43042,0.00,90.66728885,,,
79,2024,43043,-0.01,90.7253664,,,
79,2024,43044,0.00,90.66728885,,,
79,2024,43045,0.00,90.66728885,,,
79,2024,43046,0.00,90.66728885,,,
79,2024,43047,0.00,90.66728885,,,
79,2024,43048,0.00,90.66728885,,,
79,2024,43049,0.00,90.66721733,,,
79,2024,43050,0.00,90.66531655,,,
79,2024,43051,0.00,90.66728881,,,
79,2024,43052,0.00,90.68476199,,,
79,2024,43053,0.10,90.19078185,,,
79,2024,43054,0.00,90.66728884,,,
79,2024,43055,0.00,90.66728885,,,
79,2024,43056,0.00,90.66728885,,,
79,2024,43057,0.00,90.66728526,,,
79,2024,43058,0.00,90.66728885,,,
79,2024,43059,0.00,90.66728885,,,
79,2024,43060,0.00,90.66728885,,,
79,2024,43061,-0.09,91.07497408,,,
79,2024,43062,0.00,90.66728885,,,
79,2024,43063,0.00,90.66728892,,,
79,2024,43064,0.00,90.66728885,,,
79,2024,43065,0.00,90.66728885,,,
79,2024,43066,0.00,90.66728885,,,
79,2024,43067,0.00,90.66728885,,,
79,2024,43068,0.00,90.66728139,,,
79,2024,43069,0.00,90.66728885,,,
79,2024,43070,0.00,90.66728886,,,
79,2024,43071,0.00,90.66728885,,,
79,2024,43072,0.00,90.66728885,,,
79,2024,43073,0.00,90.66728885,,,
79,2024,43074,0.00,90.66728885,,,
79,2024,43075,0.00,90.66733549,,,
79,2024,43076,0.00,90.66728885,,,
79,2024,43077,0.00,90.66728895,,,
79,2024,43078,0.00,90.66728885,,,
79,2024,43079,-0.06,90.96366983,,,
79,2024,43080,0.00,90.66728885,,,
79,2024,43081,0.00,90.66728885,,,
79,2024,43082,0.00,90.66728885,,,
79,2024,43083,0.00,90.66728885,,,
79,2024,43084,0.00,90.66728884,,,
79,2024,43085,0.00,90.66728885,,,
79,2024,43086,0.00,90.65390313,,,
79,2024,43088,0.00,90.66728885,,,
79,2024,43089,0.00,90.66728885,,,
79,2024,43090,0.00,90.66728885,,,
79,2024,43091,0.00,90.66728885,,,
79,2024,43092,0.00,90.66728885,,,
79,2024,43093,0.00,90.65975059,,,
79,2024,43094,0.00,90.67272219,,,
79,2024,43095,-0.01,90.70427725,,,
79,2024,43096,0.00,90.66728884,,,
79,2024,43097,0.00,90.66728885,,,
79,2024,43098,0.00,90.66728885,,,
79,2024,43099,0.00,90.66728885,,,
79,2024,43100,0.00,90.66728885,,,
79,2024,43101,0.00,90.66728885,,,
79,2024,43102,0.00,90.66728883,,,
79,2024,43103,0.00,90.66728876,,,
79,2024,43104,0.00,90.66728885,,,
79,2024,43105,0.00,90.66728885,,,
79,2024,43106,0.00,90.65169485,,,
79,2024,43107,0.00,90.66728885,,,
79,2024,43108,0.00,90.66728885,,,
79,2024,43109,0.00,90.66728885,,,
79,2024,43110,0.00,90.66728885,,,
79,2024,43111,0.00,90.66728839,,,
79,2024,43112,0.00,90.66728885,,,
79,2024,43113,0.00,90.66728885,,,
79,2024,43114,0.00,90.66728885,,,
79,2024,43115,0.00,90.66728885,,,
79,2024,43116,0.00,90.66728885,,,
79,2024,43117,0.00,90.66728885,,,
79,2024,43118,0.00,90.66728885,,,
79,2024,43119,0.00,90.66728885,,,
79,2024,43120,0.00,90.66728885,,,
79,2024,43121,0.00,90.66728878,,,
79,2024,43122,0.00,90.66728885,,,
79,2024,43123,0.00,90.66662345,,,
79,2024,43124,0.00,90.66728885,,,
79,2024,43125,0.00,90.66728885,,,
79,2024,43126,0.00,90.66728885,,,
79,2024,43127,0.00,90.66728885,,,
79,2024,43128,0.00,90.66728885,,,
79,2024,43129,0.00,90.66728885,,,
79,2024,43130,0.00,90.66728885,,,
79,2024,43131,0.00,90.66728885,,,
79,2024,43132,0.00,90.66707908,,,
79,2024,43133,0.46,88.51424686,,,
79,2024,43134,0.00,90.66728885,,,
79,2024,43135,0.00,90.66728884,,,
79,2024,43136,0.00,90.66728885,,,
79,2024,43137,0.00,90.66728885,,,
79,2024,43138,0.21,89.69722952,,,
79,2024,43139,0.00,90.66728885,,,
79,2024,43140,0.00,90.66728885,,,
79,2024,43141,0.00,90.66728885,,,
79,2024,43142,0.00,90.66728885,,,
79,2024,43143,0.00,90.66728885,,,
79,2024,43144,0.00,90.66728885,,,
79,2024,43145,0.00,90.66728885,,,
79,2024,43146,0.00,90.67112458,,,
79,2024,43147,0.00,90.66728885,,,
79,2024,43148,0.00,90.66728885,,,
79,2024,43149,0.00,90.66728885,,,
79,2024,43150,0.00,90.66728885,,,
79,2024,43151,0.00,90.66728885,,,
79,2024,43152,0.00,90.66728885,,,
79,2024,43153,0.00,90.67685496,,,
79,2024,43154,0.00,90.66728885,,,
79,2024,43155,0.00,90.66728885,,,
79,2024,43156,0.00,90.66728885,,,
79,2024,43157,0.00,90.66728885,,,
79,2024,43158,0.00,90.66728885,,,
79,2024,43159,0.00,90.66728885,,,
79,2024,43160,0.00,90.66728885,,,
79,2024,43161,0.00,90.66728885,,,
79,2024,43162,0.00,90.66728885,,,
79,2024,43163,0.00,90.68285909,,,
79,2024,43164,0.00,90.66154813,,,
79,2024,43165,0.00,90.66728885,,,
79,2024,43166,0.00,90.67127328,,,
79,2024,43167,0.00,90.66728885,,,
79,2024,43168,0.00,90.66728885,,,
79,2024,43169,0.00,90.66729806,,,
79,2024,43170,0.00,90.66728885,,,
79,2024,43171,0.00,90.66728885,,,
79,2024,43172,0.00,90.66728885,,,
79,2024,43173,0.00,90.66731607,,,
79,2024,43174,0.00,90.66728885,,,
79,2024,43175,0.00,90.66728885,,,
79,2024,43176,0.00,90.66729009,,,
79,2024,43177,0.00,90.66728883,,,
79,2024,43178,0.00,90.66728885,,,
79,2024,43901,0.01,90.61749237,,,
79,2024,43902,0.00,90.66728885,,,
79,2024,43903,0.00,90.66728885,,,
79,2024,43904,0.00,90.66728885,,,
79,2024,43905,0.00,90.66518172,,,
79,2024,43906,0.00,90.67386144,,,
79,2024,43907,0.15,89.95129598,,,
265,2017,43001,1.93,78.37723096,,,
265,2017,43002,2.04,75.53539933,,,
265,2017,43003,2.96,52.94654259,,,
265,2017,43004,2.98,52.3771999,,,
265,2017,43005,3.24,45.93232541,,,
265,2017,43006,2.51,63.88733793,,,
265,2017,43007,1.53,88.0847642,,,
265,2017,43008,1.73,83.28778805,,,
265,2017,43009,1.56,87.34567901,,,
265,2017,43010,2.74,58.2783697,,,
265,2017,43011,3.33,43.62139919,,,
265,2017,43012,8.70,0,,,
265,2017,43013,4.47,15.53237291,,,
265,2017,43014,3.54,38.63324605,,,
265,2017,43015,0.97,100,,,
265,2017,43016,4.90,5.059138395,,,
265,2017,43017,1.00,100,,,
265,2017,43018,0.93,100,,,
265,2017,43019,2.18,72.17603091,,,
265,2017,43020,5.69,0,,,
265,2017,43021,2.68,59.70389291,,,
265,2017,43022,1.17,96.92276459,,,
265,2017,43023,1.12,98.18282701,,,
265,2017,43024,6.10,0,,,
265,2017,43025,1.44,90.37037037,,,
265,2017,43026,1.73,83.1703276,,,
265,2017,43027,2.14,73.01587301,,,
265,2017,43028,3.41,41.83770975,,,
265,2017,43029,2.76,57.81183481,,,
265,2017,43030,1.21,96.05734768,,,
265,2017,43031,2.41,66.42867768,,,
265,2017,43032,1.72,83.35461899,,,
265,2017,43033,1.67,84.77366254,,,
265,2017,43034,4.76,8.348030568,,,
265,2017,43035,1.28,94.27033872,,,
265,2017,43036,1.85,80.36991481,,,
265,2017,43037,7.39,0,,,
265,2017,43038,7.10,0,,,
265,2017,43039,0.75,100,,,
265,2017,43040,0.90,100,,,
265,2017,43041,1.17,97.08088151,,,
265,2017,43042,1.92,78.44254511,,,
265,2017,43043,3.42,41.4307844,,,
265,2017,43044,2.21,71.40958805,,,
265,2017,43045,1.39,91.63237311,,,
265,2017,43046,1.72,83.35461899,,,
265,2017,43047,5.14,0,,,
265,2017,43048,2.26,70.12624677,,,
265,2017,43049,1.11,98.49108368,,,
265,2017,43050,4.81,7.217473877,,,
265,2017,43051,8.25,0,,,
265,2017,43052,2.47,64.95960983,,,
265,2017,43053,1.47,89.61510531,,,
265,2017,43054,3.33,43.7655402,,,
265,2017,43055,2.19,71.74426254,,,
265,2017,43056,1.94,78.02382042,,,
265,2017,43057,1.86,79.91718427,,,
265,2017,43058,1.06,99.79750474,,,
265,2017,43059,2.23,70.81128748,,,
265,2017,43060,1.89,79.29846872,,,
265,2017,43061,1.83,80.75880758,,,
265,2017,43062,2.86,55.37918872,,,
265,2017,43063,2.55,62.84581417,,,
265,2017,43064,2.25,70.36168847,,,
265,2017,43065,1.53,88.0847642,,,
265,2017,43066,0.00,100,,,
265,2017,43067,1.92,78.44254511,,,
265,2017,43068,2.95,53.09006156,,,
265,2017,43069,2.22,71.05624143,,,
265,2017,43070,2.52,63.67880486,,,
265,2017,43071,2.02,76.12822906,,,
265,2017,43072,1.49,89.07315277,,,
265,2017,43073,1.30,93.85922719,,,
265,2017,43074,4.26,20.85631731,,,
265,2017,43075,1.15,97.46326538,,,
265,2017,43076,3.11,49.24468983,,,
265,2017,43077,1.52,88.51477741,,,
265,2017,43078,4.11,24.45459158,,,
265,2017,43079,1.54,87.93922128,,,
265,2017,43080,2.86,55.37918872,,,
265,2017,43081,0.00,100,,,
265,2017,43082,2.58,62.20629232,,,
265,2017,43083,0.00,100,,,
265,2017,43084,1.83,80.62068185,,,
265,2017,43085,1.32,93.43729694,,,
265,2017,43086,3.72,33.97563316,,,
265,2017,43088,3.81,31.86360963,,,
265,2017,43089,1.03,100,,,
265,2017,43090,1.79,81.7127504,,,
265,2017,43091,2.32,68.67060296,,,
265,2017,43092,5.21,0,,,
265,2017,43093,2.20,71.53967477,,,
265,2017,43094,4.49,15.13137069,,,
265,2017,43095,5.00,2.469135802,,,
265,2017,43096,0.94,100,,,
265,2017,43097,2.33,68.50416309,,,
265,2017,43098,1.89,79.33845795,,,
265,2017,43099,2.10,74.08055474,,,
265,2017,43100,6.00,0,,,
265,2017,43101,1.81,81.3566876,,,
265,2017,43102,1.60,86.46485146,,,
265,2017,43103,5.21,0,,,
265,2017,43104,3.18,47.46282198,,,
265,2017,43105,1.33,93.14978696,,,
265,2017,43106,1.22,95.76196323,,,
265,2017,43107,3.49,39.79328165,,,
265,2017,43108,3.13,48.54560163,,,
265,2017,43109,3.28,44.9706537,,,
265,2017,43110,1.62,85.82395235,,,
265,2017,43111,4.84,6.451612914,,,
265,2017,43112,0.72,100,,,
265,2017,43113,0.93,100,,,
265,2017,43114,1.05,100,,,
265,2017,43115,2.28,69.5529624,,,
265,2017,43116,0.92,100,,,
265,2017,43117,1.14,97.86756454,,,
265,2017,43118,0.84,100,,,
265,2017,43119,2.08,74.48559672,,,
265,2017,43120,0.69,100,,,
265,2017,43121,2.36,67.71447281,,,
265,2017,43122,1.20,96.1773018,,,
265,2017,43123,9.07,0,,,
265,2017,43124,2.50,64.19753086,,,
265,2017,43125,1.41,91.1143436,,,
265,2017,43126,3.41,41.75084175,,,
265,2017,43127,2.92,53.72897264,,,
265,2017,43128,2.05,75.2769864,,,
265,2017,43129,2.78,57.3388203,,,
265,2017,43130,1.19,96.5314521,,,
265,2017,43131,6.67,0,,,
265,2017,43132,3.57,37.74250442,,,
265,2017,43133,1.75,82.76550402,,,
265,2017,43134,0.00,100,,,
265,2017,43135,1.61,86.10115491,,,
265,2017,43136,2.26,70.02096437,,,
265,2017,43137,2.04,75.53539933,,,
265,2017,43138,3.19,47.12371946,,,
265,2017,43139,2.35,67.99898627,,,
265,2017,43140,4.21,21.96231319,,,
265,2017,43141,0.74,100,,,
265,2017,43142,1.92,78.62447378,,,
265,2017,43143,2.05,75.19025874,,,
265,2017,43144,3.37,42.69662921,,,
265,2017,43145,4.25,21.00514111,,,
265,2017,43146,1.68,84.42784521,,,
265,2017,43147,2.34,68.23583709,,,
265,2017,43148,9.52,0,,,
265,2017,43149,1.31,93.67974941,,,
265,2017,43150,1.14,97.70723104,,,
265,2017,43151,1.39,91.63237311,,,
265,2017,43152,1.43,90.52612948,,,
265,2017,43153,11.36,0,,,
265,2017,43154,2.27,69.80920314,,,
265,2017,43155,2.60,61.7193836,,,
265,2017,43156,2.52,63.71148052,,,
265,2017,43157,1.05,100,,,
265,2017,43158,2.24,70.64676617,,,
265,2017,43159,1.83,80.62068185,,,
265,2017,43160,2.41,66.42867768,,,
265,2017,43161,3.96,28.22630785,,,
265,2017,43162,2.24,70.68261516,,,
265,2017,43163,8.13,0,,,
265,2017,43164,2.21,71.35938886,,,
265,2017,43165,1.66,85.00102311,,,
265,2017,43166,3.30,44.52584452,,,
265,2017,43167,1.73,83.10854207,,,
265,2017,43168,0.93,100,,,
265,2017,43169,1.73,83.1703276,,,
265,2017,43170,3.03,51.10362889,,,
265,2017,43171,9.22,0,,,
265,2017,43172,1.60,86.41975309,,,
265,2017,43173,1.92,78.44254511,,,
265,2017,43174,1.85,80.20118884,,,
265,2017,43175,1.78,82.09511286,,,
265,2017,43176,2.29,69.29437081,,,
265,2017,43177,1.88,79.51359881,,,
265,2017,43178,4.59,12.66281573,,,
265,2017,43901,2.44,65.58990067,,,
265,2017,43902,1.67,84.63602956,,,
265,2017,43903,3.68,35.08815393,,,
265,2017,43904,5.63,0,,,
265,2017,43905,5.96,0,,,
265,2017,43906,4.78,8.01775558,,,
265,2017,43907,6.85,0,,,
275,2024,43050,0.07,0.065528588,,,
275,2024,43051,0.00,0,,,
275,2024,43037,0.00,0,,,
275,2024,43038,0.00,0,,,
275,2024,43004,0.00,0,,,
275,2024,43012,0.00,0,,,
275,2024,43013,19.87,19.86597107,,,
275,2024,43014,98.21,98.20552004,,,
275,2024,43131,0.12,0.120233839,,,
275,2024,43136,81.53,81.52692236,,,
275,2024,43148,11.00,10.99636302,,,
275,2024,43153,48.65,48.64703473,,,
275,2024,43162,26.77,26.76899345,,,
275,2024,43163,2.00,2.004418483,,,
275,2024,43171,11.47,11.47253354,,,
275,2024,43901,98.58,98.5827185,,,
275,2024,43902,100.00,99.99999999,,,
275,2024,43905,0.00,0,,,
275,2024,43906,32.76,32.76049631,,,
275,2024,43092,0.16,0.156303349,,,
275,2024,43104,0.00,0,,,
276,2025,43012,100.00,100,,,
276,2025,43037,80.00,80,,,
276,2025,43038,50.00,50,,,
276,2025,43051,100.00,100,,,
276,2025,43163,50.00,50,,,
276,2025,43131,50.00,50,,,
276,2025,43148,57.14,57.14285714,,,
276,2025,43153,50.00,50,,,
276,2025,43162,100.00,100,,,
276,2025,43171,50.00,50,,,
276,2025,43004,50.00,50,,,
276,2025,43901,33.33,33.33333333,,,
276,2025,43013,66.67,66.66666667,,,
276,2025,43906,66.67,66.66666667,,,
276,2025,43136,25.00,25,,,
278,2025,43051,100.00,100,,,
278,2025,43037,100.00,100,,,
278,2025,43163,83.33,83.33333333,,,
278,2025,43131,100.00,100,,,
278,2025,43050,100.00,100,,,
278,2025,43153,100.00,100,,,
278,2025,43012,100.00,100,,,
278,2025,43148,100.00,100,,,
278,2025,43171,100.00,100,,,
278,2025,43905,57.14,57.14285714,,,
278,2025,43038,90.00,90,,,
278,2025,43092,100.00,100,,,
278,2025,43162,100.00,100,,,
278,2025,43013,66.67,66.66666667,,,
278,2025,43104,75.00,75,,,
278,2025,43906,100.00,100,,,
278,2025,43901,100.00,100,,,
278,2025,43902,100.00,100,,,
278,2025,43014,100.00,100,,,
278,2025,43136,75.00,75,,,
278,2025,43004,100.00,100,,,
90,2019,43005,6.88,45.22320711,,,
90,2019,43011,6.48,42.15526663,,,
90,2019,43012,3.24,17.23295103,,,
90,2019,43031,4.54,27.23680417,,,
90,2019,43038,3.57,19.79972495,,,
90,2019,43042,4.19,24.51164869,,,
90,2019,43043,5.24,32.58051639,,,
90,2019,43047,4.08,23.67916773,,,
90,2019,43066,4.23,24.82165828,,,
90,2019,43080,4.89,29.95460438,,,
90,2019,43083,5.28,32.88857155,,,
90,2019,43088,5.26,32.77474018,,,
90,2019,43095,4.49,26.83460976,,,
90,2019,43100,3.53,19.49922708,,,
90,2019,43103,3.35,18.05676599,,,
90,2019,43109,3.19,16.84233988,,,
90,2019,43123,3.19,16.84393354,,,
90,2019,43129,4.19,24.56241186,,,
90,2019,43134,4.90,30.00347674,,,
90,2019,43144,5.99,38.35371455,,,
90,2019,43145,6.57,42.84952041,,,
90,2019,43148,3.37,18.23754529,,,
90,2019,43153,2.61,12.41642525,,,
90,2019,43160,6.00,38.42435876,,,
90,2019,43161,5.55,34.96404644,,,
90,2019,43166,6.32,40.94982452,,,
90,2019,43171,3.02,15.55864254,,,
90,2019,43178,3.74,21.09847675,,,
90,2019,43905,2.75,13.49056523,,,
90,2019,43907,2.55,11.90250945,,,
294,2026,43005,3.73,9.619770399,,,
294,2026,43011,7.23,18.63091469,,,
294,2026,43012,5.12,13.20007941,,,
294,2026,43031,8.65,22.27977087,,,
294,2026,43038,2.70,6.951158683,,,
294,2026,43042,3.33,8.585989673,,,
294,2026,43043,1.86,4.783099129,,,
294,2026,43047,4.19,10.80358701,,,
294,2026,43066,0.00,0,,,
294,2026,43080,32.47,83.65764615,,,
294,2026,43083,0.00,0,,,
294,2026,43088,3.16,8.13595043,,,
294,2026,43095,5.25,13.52220153,,,
294,2026,43100,3.97,10.21874083,,,
294,2026,43103,7.39,19.04401701,,,
30,2015,43004,1.19,100,,,
30,2016,43004,1.20,100,,,
30,2017,43004,1.20,100,,,
30,2018,43004,1.21,100,,,
30,2019,43004,1.21,100,,,
30,2020,43004,1.21,100,,,
30,2021,43004,1.13,100,,,
30,2022,43004,1.13,100,,,
30,2023,43004,1.13,100,,,
30,2024,43004,1.13,100,,,
30,2025,43004,1.13,100,,,
30,2015,43005,1.21,100,,,
30,2016,43005,1.22,100,,,
30,2017,43005,1.22,100,,,
30,2018,43005,1.23,100,,,
30,2019,43005,1.34,92.61904762,,,
30,2020,43005,1.46,79.04761905,,,
30,2021,43005,1.46,79.04761905,,,
30,2022,43005,1.46,79.04761905,,,
30,2023,43005,1.46,79.04761905,,,
30,2024,43005,1.56,66.9047619,,,
30,2025,43005,1.56,66.9047619,,,
30,2015,43013,1.97,17.85714286,,,
30,2016,43013,1.98,16.66666667,,,
30,2017,43013,1.98,16.66666667,,,
30,2018,43013,1.99,15.5952381,,,
30,2019,43013,1.99,15.5952381,,,
30,2020,43013,1.99,15.5952381,,,
30,2021,43013,1.99,15.5952381,,,
30,2022,43013,1.99,15.5952381,,,
30,2023,43013,1.99,15.5952381,,,
30,2024,43013,2.50,0,,,
30,2025,43013,2.50,0,,,
30,2015,43014,1.20,100,,,
30,2016,43014,1.21,100,,,
30,2017,43014,1.21,100,,,
30,2018,43014,1.22,100,,,
30,2019,43014,1.22,100,,,
30,2020,43014,1.28,100,,,
30,2021,43014,1.28,100,,,
30,2022,43014,1.28,100,,,
30,2023,43014,1.28,100,,,
30,2024,43014,1.28,100,,,
30,2025,43014,1.28,100,,,
30,2015,43016,1.85,32.26190476,,,
30,2016,43016,1.95,20.5952381,,,
30,2017,43016,1.95,20.5952381,,,
30,2018,43016,1.96,19.52380952,,,
30,2019,43016,1.96,19.52380952,,,
30,2020,43016,1.96,19.52380952,,,
30,2021,43016,1.96,19.52380952,,,
30,2022,43016,1.96,19.52380952,,,
30,2023,43016,1.96,19.52380952,,,
30,2024,43016,1.96,19.52380952,,,
30,2025,43016,2.15,0,,,
30,2015,43037,1.73,47.02380952,,,
30,2016,43037,1.74,45.83333333,,,
30,2017,43037,2.07,6.30952381,,,
30,2018,43037,2.08,5.238095238,,,
30,2019,43037,2.08,5.238095238,,,
30,2020,43037,2.08,5.238095238,,,
30,2021,43037,2.08,5.238095238,,,
30,2022,43037,2.08,5.238095238,,,
30,2023,43037,2.08,5.238095238,,,
30,2024,43037,2.08,5.238095238,,,
30,2025,43037,2.08,5.238095238,,,
30,2015,43038,1.57,65.11904762,,,
30,2016,43038,1.58,63.92857143,,,
30,2017,43038,1.58,63.92857143,,,
30,2018,43038,1.59,62.85714286,,,
30,2019,43038,1.59,62.73809524,,,
30,2020,43038,1.59,62.73809524,,,
30,2021,43038,1.59,62.73809524,,,
30,2022,43038,1.59,62.73809524,,,
30,2023,43038,1.59,62.73809524,,,
30,2024,43038,1.59,62.73809524,,,
30,2025,43038,1.70,50.11904762,,,
30,2015,43907,1.74,45.11904762,,,
30,2016,43907,1.76,42.5,,,
30,2017,43907,1.76,42.5,,,
30,2018,43907,1.80,38.45238095,,,
30,2019,43907,1.80,38.45238095,,,
30,2020,43907,1.80,38.45238095,,,
30,2021,43907,1.83,34.28571429,,,
