codigo_ine,meta_ods,promedio_indice,n_indicadores,periodo_max,ods_objetivo
43093,10.4,24.323361825,2,2023,10
43093,11.1,99.87360587,1,2025,11
43093,11.2,55.088835405,2,2023,11
43093,11.3,94.571030765,2,2024,11
43093,11.4,6.130172776,1,2025,11
43093,11.7,51.70907551,1,2024,11
43093,12.5,40.28531173,2,2024,12
43093,12.b,92.29411765,1,2025,12
43093,13.2,78.38240269,1,2022,13
43093,15.1,54.130663735,2,2024,15
43093,15.2,85.29758574,1,2024,15
43093,16.6,33.11942999,1,2024,16
43093,16.7,100.0,1,2023,16
43093,17.1,44.19414535,2,2025,17
43093,17.17,0.0,1,2024,17
43093,2.3,53.125774725,4,2025,2
43093,2.4,21.62878788,1,2024,2
43093,3.6,100.0,1,2023,3
43093,4.1,41.91390842,1,2023,4
43093,4.3,78.67390461,1,2023,4
43093,4.4,14.8267200008,2,2023,4
43093,4.5,100.0,1,2023,4
43093,4.a,50.47831325,1,2024,4
43093,5.1,100.0,1,2025,5
43093,5.5,100.0,1,2023,5
43093,5.c,67.577204575,2,2025,5
43093,6.1,69.08650938,1,2025,6
43093,6.4,35.28318708,1,2024,6
43093,7.1,81.28397815,1,2023,7
43093,7.3,83.77608696,1,2024,7
43093,8.2,84.414820935,2,2025,8
43093,8.3,39.246682710837334,3,2025,8
43093,8.5,50.47797551333333,3,2025,8
43093,8.9,10.38434229,1,2024,8
43093,9.2,65.47869955,1,2025,9
43093,9.5,88.76281388,1,2025,9
43093,9.c,96.74430769,1,2024,9
43094,1.1,49.05821918,1,2023,1
43094,1.2,30.32830928333333,3,2023,1
43094,1.3,84.14975024,1,2024,1
43094,1.4,40.08618017,1,2024,1
43094,1.5,11.74191256,1,2024,1
43094,10.1,38.824965133333336,3,2023,10
43094,10.2,47.211846290000004,3,2025,10
43094,10.4,12.464387465000001,2,2023,10
43094,11.1,95.0499004,1,2025,11
43094,11.2,61.50246908,2,2023,11
43094,11.3,93.17471627500001,2,2024,11
43094,11.4,23.6868623,1,2025,11
43094,11.7,37.6879958,1,2024,11
43094,12.5,100.0,2,2024,12
43094,12.b,95.82352941,1,2025,12
43094,13.2,57.09091967,1,2022,13
43094,15.1,13.916141335399999,2,2024,15
43094,15.2,63.80843772,1,2024,15
43094,16.6,23.10314409,1,2024,16
43094,16.7,100.0,1,2023,16
43094,17.1,38.624361885,2,2025,17
43094,17.17,0.0,1,2024,17
43094,2.3,59.728953482499996,4,2025,2
43094,2.4,14.748071053,2,2024,2
43094,3.6,100.0,1,2023,3
43094,4.1,36.9576402,1,2023,4
43094,4.3,81.23303606,1,2023,4
43094,4.4,11.000941935699998,2,2023,4
43094,4.5,98.15789474,1,2023,4
43094,4.a,100.0,1,2024,4
43094,5.1,100.0,1,2025,5
43094,5.5,84.83333333,1,2023,5
43094,5.c,63.52092191,2,2025,5
43094,6.4,82.08434094,1,2024,6
43094,7.1,79.18034241,1,2023,7
43094,7.3,94.07695652,1,2024,7
43094,8.2,100.0,1,2025,8
43094,8.3,35.486414467504,3,2025,8
43094,8.5,64.63642581,3,2025,8
43094,8.9,19.56886485,1,2024,8
43094,9.2,47.95347534,1,2025,9
43094,9.5,64.15440315,1,2025,9
43094,9.c,100.0,1,2024,9
43095,1.1,73.8869863,1,2023,1
43095,1.2,81.60250824333333,3,2023,1
43095,1.3,100.0,1,2024,1
43095,1.4,51.22140244,1,2024,1
43095,10.1,50.23826127333333,3,2023,10
43095,10.2,79.76313523,2,2025,10
43095,10.4,91.524216525,2,2023,10
43095,11.1,81.09447203,1,2025,11
43095,11.2,62.942167319999996,2,2023,11
43095,11.3,82.317015815,2,2024,11
43095,11.4,10.60168796,1,2025,11
43095,11.7,15.40382737,1,2024,11
43095,12.5,48.874603735,2,2024,12
43095,12.b,98.64705882,1,2025,12
43095,13.2,98.18299913,1,2022,13
43095,15.1,8.061097255,2,2024,15
43095,15.2,0.0,1,2024,15
43095,16.6,64.16987107,1,2024,16
43095,16.7,100.0,1,2023,16
43095,17.1,60.62866809,2,2025,17
43095,17.17,0.0,1,2024,17
43095,2.3,51.78749679165,4,2025,2
43095,2.4,11.353048664500001,2,2024,2
43095,3.6,100.0,1,2023,3
43095,4.a,98.79518072,1,2024,4
43095,5.1,100.0,1,2025,5
43095,5.5,54.53333333,1,2023,5
43095,5.c,85.30273558,2,2025,5
43095,6.4,0.0,1,2024,6
43095,7.1,84.41155226,1,2023,7
43095,7.3,91.13608696,1,2024,7
43095,8.2,39.4,1,2025,8
43095,8.3,84.80144420333333,3,2025,8
43095,8.5,66.35496389333333,3,2025,8
43095,8.9,19.71927222,1,2024,8
43095,9.2,100.0,1,2025,9
43095,9.5,11.27883701,1,2025,9
43095,9.c,100.0,1,2024,9
43096,1.2,0.0,1,2023,1
43096,1.5,100.0,1,2024,1
43096,10.1,39.10971641,3,2023,10
43096,10.2,58.4121447,1,2025,10
43096,11.2,51.5387038295,2,2023,11
43096,11.3,95.33364442,2,2024,11
43096,11.4,100.0,1,2025,11
43096,11.7,44.46683762,1,2024,11
43096,12.5,45.123282845,2,2024,12
43096,12.b,31.0,1,2025,12
43096,13.2,0.0,1,2022,13
43096,15.1,97.709422065,2,2024,15
43096,15.2,100.0,1,2024,15
43096,16.6,0.0,1,2024,16
43096,16.7,100.0,1,2023,16
43096,17.1,100.0,2,2025,17
43096,17.17,0.0,1,2024,17
43096,2.3,44.395913505,4,2025,2
43096,2.4,100.0,2,2024,2
43096,3.6,100.0,1,2023,3
43096,5.1,82.77333333,1,2025,5
43096,5.5,100.0,1,2023,5
43096,5.c,100.0,2,2025,5
43096,6.4,24.64318616,1,2024,6
43096,7.1,73.86929579,1,2023,7
43096,7.3,64.26695652,1,2024,7
43096,8.2,27.86,1,2025,8
43096,8.3,71.4299785,3,2025,8
43096,8.5,97.13289422666666,3,2025,8
43096,8.9,100.0,1,2024,8
43096,9.2,100.0,1,2025,9
43096,9.5,0.0,1,2025,9
43096,9.c,80.04153846,1,2024,9
43097,1.1,45.63356164,1,2023,1
43097,1.2,20.289288505,2,2023,1
43097,1.3,66.28627797,1,2024,1
43097,1.5,67.91752901,1,2024,1
43097,10.1,29.091120410000002,3,2023,10
43097,10.2,57.448751075,2,2025,10
43097,10.4,0.0,2,2023,10
43097,11.1,96.60252586,1,2023,11
43097,11.2,55.433973595,2,2023,11
43097,11.3,93.60249564,2,2024,11
43097,11.4,51.14639277,1,2025,11
43097,11.7,60.88235022,1,2024,11
43097,12.5,50.0,2,2024,12
43097,12.b,100.0,1,2025,12
43097,13.2,94.06974305,1,2022,13
43097,15.1,19.96882793,2,2024,15
43097,15.2,77.6006522,1,2024,15
43097,16.6,0.0,1,2024,16
43097,16.7,100.0,1,2023,16
43097,17.1,58.56522539,2,2025,17
43097,17.17,0.0,1,2024,17
43097,2.3,64.83872844775,4,2025,2
43097,2.4,99.19607858,2,2024,2
43097,3.6,100.0,1,2023,3
43097,4.a,100.0,1,2024,4
43097,5.1,100.0,1,2025,5
43097,5.5,100.0,1,2023,5
43097,5.c,85.51356319,2,2025,5
43097,6.4,100.0,1,2024,6
43097,7.1,83.68541775,1,2023,7
43097,7.3,89.98956522,1,2024,7
43097,8.2,100.0,1,2025,8
43097,8.3,56.87797771333334,3,2025,8
43097,8.5,57.74801441666667,3,2025,8
43097,8.9,14.31541005,1,2024,8
43097,9.2,72.04988789,1,2025,9
43097,9.5,71.28233585,1,2025,9
43097,9.c,100.0,1,2024,9
43098,1.1,73.8869863,1,2023,1
43098,1.2,69.12952828,2,2023,1
43098,1.3,86.6600764,1,2024,1
43098,1.5,74.38293407,1,2024,1
43098,10.1,56.35750813666667,3,2023,10
43098,10.2,56.61235872666666,3,2025,10
43098,10.4,91.84472934499999,2,2023,10
43098,11.1,77.5438082,1,2022,11
43098,11.2,54.2021124455,2,2023,11
43098,11.3,95.18484066,2,2024,11
43098,11.4,13.26785384,1,2025,11
43098,11.7,49.87875804,1,2024,11
43098,12.5,50.0,2,2024,12
43098,12.b,94.76470588,1,2025,12
43098,13.2,92.134381,1,2022,13
43098,15.1,3.94638404,2,2024,15
43098,15.2,87.04131717,1,2024,15
43098,16.6,0.0,1,2024,16
43098,16.7,100.0,1,2023,16
43098,17.1,50.0,2,2025,17
43098,17.17,0.0,1,2024,17
43098,2.3,42.30420834,4,2025,2
43098,2.4,82.5,2,2024,2
43098,3.6,100.0,1,2023,3
43098,4.1,59.09792488,1,2023,4
43098,4.3,100.0,1,2023,4
43098,4.4,23.8284751256,2,2023,4
43098,4.5,90.52631579,1,2023,4
43098,4.a,100.0,1,2024,4
43098,5.1,100.0,1,2025,5
43098,5.5,76.2,1,2023,5
43098,5.c,89.78448276,2,2025,5
43098,6.4,100.0,1,2024,6
43098,7.1,81.61979952,1,2023,7
43098,7.3,87.21304348,1,2024,7
43098,8.2,79.64,1,2025,8
43098,8.3,98.63505746999999,3,2025,8
43098,8.5,79.86417055666668,3,2025,8
43098,8.9,80.92465997,1,2024,8
43098,9.2,100.0,1,2025,9
43098,9.5,0.0,1,2025,9
43098,9.c,98.08276923,1,2024,9
43099,1.2,0.0,1,2023,1
43099,1.3,68.29603744,1,2024,1
43099,1.5,100.0,1,2024,1
43099,10.1,41.19014412,3,2023,10
43099,10.2,0.0,1,2025,10
43099,11.2,54.799936926,2,2023,11
43099,11.3,95.333644425,2,2024,11
43099,11.4,100.0,1,2025,11
43099,11.7,42.27865183,1,2024,11
43099,12.5,71.888264805,2,2024,12
43099,12.b,95.88235294,1,2025,12
43099,13.2,0.0,1,2022,13
43099,15.1,34.68204489,2,2024,15
43099,15.2,95.87720643,1,2024,15
43099,16.6,0.0,1,2024,16
43099,16.7,100.0,1,2023,16
43099,17.1,62.150755565,2,2025,17
43099,17.17,0.0,1,2024,17
43099,2.3,60.410048412500004,4,2025,2
43099,2.4,12.99242424,1,2024,2
43099,3.6,100.0,1,2023,3
43099,4.a,100.0,1,2024,4
43099,5.1,100.0,1,2025,5
43099,5.5,76.2,1,2023,5
43099,5.c,90.960347635,2,2025,5
43099,6.4,100.0,1,2024,6
43099,7.1,61.56429395,1,2023,7
43099,7.3,87.11695652,1,2024,7
43099,8.2,0.0,1,2025,8
43099,8.3,70.44711728666667,3,2025,8
43099,8.5,73.01136525,3,2025,8
43099,8.9,17.89315696,1,2024,8
43099,9.2,44.30381166,1,2025,9
43099,9.5,0.0,1,2025,9
43100,1.1,86.30136986,1,2023,1
43100,1.2,91.40332862999999,3,2023,1
43100,1.3,100.0,1,2024,1
43100,1.4,9.860344721,1,2024,1
43100,1.5,24.05844518,1,2024,1
43100,10.1,56.36331938666666,3,2023,10
43100,10.2,87.313307495,2,2025,10
43100,10.4,100.0,2,2023,10
43100,11.1,91.85415129,1,2024,11
43100,11.2,65.74957889,2,2023,11
43100,11.3,78.90298999000001,2,2024,11
43100,11.4,3.668807438,1,2025,11
43100,11.7,87.88001176,1,2024,11
43100,12.5,44.246213455,2,2024,12
43100,12.b,97.58823529,1,2025,12
43100,13.2,99.1585706,1,2022,13
43100,15.1,25.45511222,2,2024,15
43100,15.2,0.0,1,2024,15
43100,16.6,20.59217372,1,2024,16
43100,16.7,100.0,1,2023,16
43100,17.1,49.643767615,2,2025,17
43100,17.17,0.0,1,2024,17
43100,2.3,34.090379531625004,4,2025,2
43100,2.4,9.5348703365,2,2024,2
43100,3.6,100.0,1,2023,3
43100,4.a,100.0,1,2024,4
43100,5.1,100.0,1,2025,5
43100,5.5,24.23333333,1,2023,5
43100,5.c,91.55957454,2,2025,5
43100,6.4,100.0,1,2024,6
43100,7.1,94.35439926,1,2023,7
43100,7.3,89.89391304,1,2024,7
43100,8.2,100.0,1,2025,8
43100,8.3,86.73248196333334,3,2025,8
43100,8.5,71.60398506,3,2025,8
43100,8.9,2.478100831,1,2024,8
43100,9.2,37.34921525,1,2025,9
43100,9.5,25.64645918,1,2025,9
43100,9.c,100.0,1,2024,9
43101,1.2,100.0,1,2023,1
43101,1.3,59.90387441,1,2024,1
43101,1.5,100.0,1,2024,1
43101,10.1,66.04294597333333,3,2023,10
43101,10.2,0.0,1,2025,10
43101,11.2,53.9726393935,2,2023,11
43101,11.3,95.333644425,2,2024,11
43101,11.4,100.0,1,2025,11
43101,11.7,77.09427765,1,2024,11
43101,12.5,45.941774215,2,2024,12
43101,12.b,85.88235294,1,2025,12
43101,13.2,0.0,1,2022,13
43101,15.1,28.0162161205,2,2024,15
43101,15.2,99.49369575,1,2024,15
43101,16.6,0.0,1,2024,16
43101,16.7,100.0,1,2023,16
43101,17.1,100.0,2,2025,17
43101,17.17,0.0,1,2024,17
43101,2.3,52.18455627175,4,2025,2
43101,2.4,2.045454545,1,2024,2
43101,3.6,100.0,1,2023,3
43101,5.1,77.70666667,1,2025,5
43101,5.5,0.0,1,2023,5
43101,5.c,95.38793103500001,2,2025,5
43101,6.4,100.0,1,2024,6
43101,7.1,80.68330144,1,2023,7
43101,7.3,71.55,1,2024,7
43101,8.2,93.42,1,2025,8
43101,8.3,92.98850574666666,3,2025,8
43101,8.5,81.03912382666667,3,2025,8
43101,8.9,100.0,1,2024,8
43101,9.2,25.9529148,1,2025,9
43101,9.5,0.0,1,2025,9
43101,9.c,100.0,1,2024,9
43102,1.1,79.88013699,1,2023,1
43102,1.2,28.629137345,2,2023,1
43102,1.4,50.0,1,2020,1
43102,10.1,55.944909343333336,3,2023,10
43102,10.2,45.39116395,3,2025,10
43102,10.4,83.86752136999999,2,2023,10
43102,11.2,53.391840303,2,2023,11
43102,11.3,95.33364441500001,2,2024,11
43102,11.4,34.81337182,1,2025,11
43102,11.7,24.4277639,1,2024,11
43102,12.5,75.489859795,2,2024,12
43102,12.b,68.94117647,1,2025,12
43102,13.2,0.0,1,2022,13
43102,15.1,82.688542215,2,2024,15
43102,15.2,100.0,1,2024,15
43102,16.6,0.0,1,2024,16
43102,16.7,100.0,1,2023,16
43102,17.1,0.0,2,2025,17
43102,17.17,0.0,1,2024,17
43102,2.3,88.0236220475,4,2025,2
43102,2.4,34.4661616555,2,2024,2
43102,3.6,100.0,1,2023,3
43102,4.1,26.59921111,1,2023,4
43102,4.3,62.93136875,1,2023,4
43102,4.4,9.48390143355,2,2023,4
43102,4.5,100.0,1,2023,4
43102,4.a,100.0,1,2024,4
43102,5.1,100.0,1,2025,5
43102,5.5,76.2,1,2023,5
43102,5.c,85.91568956500001,2,2025,5
43102,6.4,91.95073888,1,2024,6
43102,7.1,75.3266338,1,2023,7
43102,7.3,89.73695652,1,2024,7
43102,8.2,22.84,1,2025,8
43102,8.3,84.91378221,2,2025,8
43102,8.5,93.73627792999999,3,2025,8
43102,8.9,50.62232594,1,2024,8
43102,9.2,84.34248879,1,2025,9
43102,9.5,0.0,1,2025,9
43102,9.c,100.0,1,2024,9
43103,1.1,77.31164384,1,2023,1
43103,1.2,85.40526453,2,2023,1
43103,10.1,53.021850300000004,3,2023,10
43103,10.2,82.35954253666667,3,2025,10
43103,10.4,96.29629629499999,2,2023,10
43103,11.1,79.6186942,1,2025,11
43103,11.2,63.52704473,2,2023,11
43103,11.3,89.684224565,2,2024,11
43103,11.4,18.24803639,1,2025,11
43103,11.7,90.48299766,1,2024,11
43103,12.5,18.980274745,2,2024,12
43103,12.b,100.0,1,2025,12
43103,13.2,0.0,1,2022,13
43103,15.1,13.921446385,2,2024,15
43103,15.2,18.79657481,1,2024,15
43103,16.6,82.14340647,1,2024,16
43103,16.7,100.0,1,2023,16
43103,17.1,100.0,2,2025,17
43103,17.17,0.0,1,2024,17
43103,2.3,27.851309360000002,4,2025,2
43103,2.4,17.5684936325,2,2024,2
43103,3.6,100.0,1,2023,3
43103,4.1,57.89744469,1,2023,4
43103,4.3,100.0,1,2023,4
43103,4.4,25.841801548499998,2,2023,4
43103,4.5,87.10526316,1,2023,4
43103,4.a,97.13855422,1,2024,4
43103,5.1,100.0,1,2025,5
43103,5.5,44.43333333,1,2023,5
43103,5.c,99.44296578000001,2,2025,5
43103,6.4,100.0,1,2024,6
43103,7.1,89.29680273,1,2023,7
43103,7.3,87.47434783,1,2024,7
43103,8.2,77.98,1,2025,8
43103,8.3,96.41454302666666,3,2025,8
43103,8.5,76.37177031,3,2025,8
43103,8.9,12.101949,1,2024,8
43103,9.2,100.0,1,2025,9
43103,9.5,32.02949003,1,2025,9
43103,9.c,100.0,1,2024,9
43104,1.1,52.9109589,1,2023,1
43104,1.2,34.04893933,3,2023,1
43104,1.3,100.0,1,2024,1
43104,1.4,24.47377395,1,2024,1
43104,1.5,13.42322357,1,2024,1
43104,10.1,44.392143186666665,3,2023,10
43104,10.2,50.0,2,2025,10
43104,10.4,11.431623931499999,2,2023,10
43104,11.1,76.79302709,1,2025,11
43104,11.2,57.826377625,2,2023,11
43104,11.3,95.333644425,2,2024,11
43104,11.4,19.58195665,1,2025,11
43104,11.7,68.31514387,1,2024,11
43104,12.5,14.56498767,2,2024,12
43104,12.b,63.0,1,2025,12
43104,13.2,0.0,1,2022,13
43104,14.1,37.5,2,2025,14
43104,15.1,45.506469515,2,2024,15
43104,15.2,97.13510554,1,2024,15
43104,16.6,22.74281837,1,2024,16
43104,16.7,100.0,1,2023,16
43104,17.1,100.0,2,2025,17
43104,17.17,0.0,1,2024,17
43104,2.3,86.34448818999999,4,2025,2
43104,2.4,51.60904095,2,2024,2
43104,3.6,100.0,1,2023,3
43104,4.a,100.0,1,2024,4
43104,5.1,100.0,1,2025,5
43104,5.5,84.83333333,1,2023,5
43104,5.c,75.99321021,2,2025,5
43104,6.4,96.43786994,1,2024,6
43104,7.1,71.67568527,1,2023,7
43104,7.3,90.9426087,1,2024,7
43104,8.2,100.0,1,2025,8
43104,8.3,81.6609205,3,2025,8
43104,8.5,76.00018452,3,2025,8
43104,8.9,100.0,1,2024,8
43104,9.2,39.61154709,1,2025,9
43104,9.5,50.274438215,2,2025,9
43104,9.c,63.19430769,1,2024,9
43105,1.2,100.0,1,2023,1
43105,10.1,47.443049743333326,3,2023,10
43105,10.2,0.0,1,2025,10
43105,11.2,52.63176201,2,2023,11
43105,11.3,95.333644425,2,2024,11
43105,11.7,58.88878861,1,2024,11
43105,12.5,76.787788385,2,2024,12
43105,12.b,71.64705882,1,2025,12
43105,15.1,15.542394015,2,2024,15
43105,15.2,99.26695021,1,2024,15
43105,16.6,0.0,1,2024,16
43105,16.7,100.0,1,2023,16
43105,17.1,9.932369075,2,2025,17
43105,17.17,0.0,1,2024,17
43105,2.3,53.60748760885,4,2025,2
43105,2.4,57.859848485,2,2024,2
43105,3.6,100.0,1,2023,3
43105,5.1,100.0,1,2025,5
43105,5.5,0.0,1,2023,5
43105,5.c,100.0,2,2025,5
43105,6.4,100.0,1,2024,6
43105,7.1,88.68598801,1,2023,7
43105,7.3,89.01217391,1,2024,7
43105,8.2,16.84,1,2025,8
43105,8.3,100.0,2,2025,8
43105,8.5,94.21412889,3,2025,8
43105,8.9,79.79506053,1,2024,8
43105,9.2,21.21860987,1,2025,9
43105,9.5,0.0,1,2025,9
43105,9.c,59.44061538,1,2024,9
43106,1.1,75.17123288,1,2023,1
43106,1.2,27.84727652,2,2023,1
43106,1.3,100.0,1,2024,1
43106,1.4,52.84115568,1,2023,1
43106,10.1,56.642259413333335,3,2023,10
43106,10.2,50.0,2,2025,10
43106,10.4,84.68660968500001,2,2023,10
43106,11.2,52.334757128,2,2023,11
43106,11.3,95.325847425,2,2024,11
43106,11.4,42.06005332,1,2025,11
43106,11.7,13.13286143,1,2024,11
43106,12.5,63.46310509,2,2024,12
43106,12.b,85.76470588,1,2025,12
43106,13.2,84.71193667,1,2022,13
43106,15.1,64.95968562,2,2024,15
43106,15.2,100.0,1,2024,15
43106,16.6,0.0,1,2024,16
43106,16.7,100.0,1,2023,16
43106,17.1,50.0,2,2025,17
43106,17.17,0.0,1,2024,17
43106,2.3,65.2658117575,4,2025,2
43106,2.4,29.38854108,2,2024,2
43106,3.6,100.0,1,2023,3
43106,4.a,100.0,1,2024,4
43106,5.1,93.81333333,1,2025,5
43106,5.5,100.0,1,2023,5
43106,5.c,100.0,2,2025,5
43106,6.4,100.0,1,2024,6
43106,7.1,77.62669336,1,2023,7
43106,7.3,89.83565217,1,2024,7
43106,8.2,61.92,1,2025,8
43106,8.3,93.47451014500001,2,2025,8
43106,8.5,86.05084240000001,3,2025,8
43106,8.9,30.46329566,1,2024,8
43106,9.2,100.0,1,2025,9
43106,9.5,45.34101074,1,2025,9
43106,9.c,100.0,1,2024,9
43107,1.1,94.43493151,1,2022,1
43107,1.2,90.87829033,2,2023,1
43107,1.5,100.0,1,2024,1
43107,10.1,59.01324965,3,2023,10
43107,10.2,61.94487511,2,2025,10
43107,10.4,100.0,2,2022,10
43107,11.2,58.69840565,2,2023,11
43107,11.3,92.874708045,2,2024,11
43107,11.4,61.56487869,1,2025,11
43107,11.7,100.0,1,2024,11
43107,12.5,75.61848819,2,2024,12
43107,12.b,100.0,1,2025,12
43107,13.2,7.5345668,1,2022,13
43107,15.1,9.744389025,2,2024,15
43107,15.2,54.71800887,1,2024,15
43107,16.6,0.0,1,2024,16
43107,16.7,100.0,1,2023,16
43107,17.1,60.49247248,2,2025,17
43107,17.17,0.0,1,2024,17
43107,2.2,60.96875,1,2024,2
43107,2.3,41.9178545875,4,2025,2
43107,2.4,89.75378788,2,2024,2
43107,3.4,52.69940142,2,2024,3
43107,3.6,100.0,1,2023,3
43107,3.8,79.525042665,2,2024,3
43107,3.b,14.006922,1,2024,3
43107,4.a,100.0,1,2024,4
43107,5.1,100.0,1,2025,5
43107,5.5,100.0,1,2023,5
43107,5.c,94.31034482999999,2,2025,5
43107,6.4,100.0,1,2024,6
43107,7.1,80.61993892,1,2023,7
43107,7.3,97.91608696,1,2024,7
43107,8.2,60.42,1,2025,8
43107,8.3,99.36781609333333,3,2025,8
43107,8.5,90.9466615,3,2025,8
43107,8.9,12.73327482,1,2024,8
43107,9.2,100.0,1,2025,9
43107,9.5,0.0,1,2025,9
43107,9.c,100.0,1,2024,9
43108,1.1,65.32534247,1,2023,1
43108,1.2,58.574407089999994,2,2023,1
43108,1.3,81.63398816,1,2024,1
43108,1.4,42.87231074,1,2024,1
43108,10.1,49.68619247,3,2023,10
43108,10.2,59.942075795,2,2025,10
43108,10.4,51.851851855,2,2023,10
43108,11.1,74.79903334,1,2025,11
43108,11.2,57.703265395,2,2023,11
43108,11.3,95.333644425,2,2024,11
43108,11.4,11.60055653,1,2025,11
43108,11.7,36.80115563,1,2024,11
43108,12.5,59.169983269999996,2,2024,12
43108,12.b,99.11764706,1,2025,12
43108,13.2,24.66793953,1,2022,13
43108,15.1,13.334593577,2,2024,15
43108,15.2,83.91870644,1,2024,15
43108,16.6,23.02058358,1,2024,16
43108,16.7,100.0,1,2023,16
43108,17.1,70.38504693,2,2025,17
43108,17.17,0.0,1,2024,17
43108,2.3,38.439172725,4,2025,2
43108,2.4,39.87232975,2,2024,2
43108,3.6,100.0,1,2023,3
43108,4.a,100.0,1,2024,4
43108,5.1,100.0,1,2025,5
43108,5.5,54.53333333,1,2023,5
43108,5.c,83.175630745,2,2025,5
43108,6.4,63.96507766,1,2024,6
43108,7.1,77.55446009,1,2023,7
43108,7.3,100.0,1,2024,7
43108,8.2,6.58,1,2025,8
43108,8.3,87.04296605666667,3,2025,8
43108,8.5,59.47244841666666,3,2025,8
43108,8.9,4.065768169,1,2024,8
43108,9.2,100.0,1,2025,9
43108,9.5,25.72241904,2,2025,9
43108,9.c,75.92523077,1,2024,9
43109,1.1,79.45205479,1,2023,1
43109,1.2,85.91468987333333,3,2023,1
43109,1.3,100.0,1,2024,1
43109,1.4,28.13565627,1,2024,1
43109,1.5,9.305044346,1,2024,1
43109,10.1,57.752208276666664,3,2023,10
43109,10.2,79.12058569999999,2,2025,10
43109,10.4,100.0,2,2023,10
43109,11.1,73.82529298,1,2025,11
43109,11.2,58.109737575,2,2023,11
43109,11.3,67.925240965,2,2024,11
43109,11.4,3.239033668,1,2025,11
43109,11.7,10.50563339,1,2024,11
43109,12.5,50.0,2,2024,12
43109,12.b,99.29411765,1,2025,12
43109,13.2,0.0,1,2022,13
43109,15.1,7.12593516,2,2024,15
43109,15.2,0.0,1,2024,15
43109,16.6,100.0,1,2024,16
43109,16.7,100.0,1,2023,16
43109,17.1,100.0,2,2025,17
43109,17.17,0.0,1,2024,17
43109,2.3,50.449100408275,4,2025,2
43109,2.4,0.37567594235,2,2024,2
43109,3.6,100.0,1,2023,3
43109,4.a,0.0,1,2024,4
43109,5.1,100.0,1,2025,5
43109,5.5,54.53333333,1,2023,5
43109,5.c,90.96982758499999,2,2025,5
43109,6.4,0.0,1,2024,6
43109,7.1,86.13628011,1,2023,7
43109,7.3,100.0,1,2024,7
43109,8.2,3.26,1,2025,8
43109,8.3,94.90363757666667,3,2025,8
43109,8.5,56.90444092333334,3,2025,8
43109,8.9,2.005141927,1,2024,8
43109,9.2,100.0,1,2025,9
43109,9.5,30.88613232,1,2025,9
43109,9.c,100.0,1,2024,9
43110,1.2,0.0,1,2023,1
43110,1.5,100.0,1,2024,1
43110,10.1,39.64435146333333,3,2023,10
43110,10.2,0.0,1,2025,10
43110,11.2,53.46471064,2,2023,11
43110,11.3,95.333644425,2,2024,11
43110,11.4,61.02466089,1,2025,11
43110,11.7,100.0,1,2024,11
43110,12.5,60.4188998,2,2024,12
43110,12.b,91.17647059,1,2025,12
43110,13.2,0.0,1,2022,13
43110,15.1,65.34910342,2,2024,15
43110,15.2,88.56534141,1,2024,15
43110,16.6,0.0,1,2024,16
43110,16.7,100.0,1,2023,16
43110,17.1,49.782952515,2,2025,17
43110,17.17,0.0,1,2024,17
43110,2.3,42.67285943425,4,2025,2
43110,2.4,55.15151515,2,2024,2
43110,3.6,100.0,1,2023,3
43110,4.a,100.0,1,2024,4
43110,5.1,96.42666667,1,2025,5
43110,5.5,28.56666667,1,2023,5
43110,5.c,58.82753938,2,2025,5
43110,6.4,100.0,1,2024,6
43110,7.1,67.58119907,1,2023,7
43110,7.3,90.3426087,1,2024,7
43110,8.2,17.82,1,2025,8
43110,8.3,57.048524324999995,2,2025,8
43110,8.5,67.09119459,3,2025,8
43110,8.9,100.0,1,2024,8
43110,9.2,0.0,1,2025,9
43110,9.5,0.0,1,2025,9
43110,9.c,100.0,1,2024,9
43111,1.1,65.75342466,1,2023,1
43111,1.2,43.00138559666667,3,2023,1
43111,1.3,100.0,1,2024,1
43111,1.4,31.54101308,1,2024,1
43111,1.5,11.41928261,1,2024,1
43111,10.1,51.4934914,3,2023,10
43111,10.2,69.30620155,2,2025,10
43111,10.4,63.746438749999996,2,2023,10
43111,11.1,65.38974893,1,2025,11
43111,11.2,62.489359005,2,2023,11
43111,11.3,89.5552409,2,2024,11
43111,11.4,2.159292508,1,2025,11
43111,11.7,99.97630293,1,2024,11
43111,12.5,41.275096865,2,2024,12
43111,12.b,87.47058824,1,2025,12
43111,13.2,97.77781856,1,2022,13
43111,15.1,15.105985035,2,2024,15
43111,15.2,53.71974729,1,2024,15
43111,16.6,45.87672472,1,2023,16
43111,16.7,100.0,1,2023,16
43111,17.1,52.640117137,2,2025,17
43111,17.17,0.0,1,2024,17
43111,2.3,57.30602128375,4,2025,2
43111,2.4,12.931984238000002,2,2024,2
43111,3.6,100.0,1,2023,3
43111,4.a,99.39759036,1,2024,4
43111,5.1,100.0,1,2025,5
43111,5.5,84.83333333,1,2023,5
43111,5.c,72.594851,2,2025,5
43111,6.4,91.5374937,1,2024,6
43111,7.1,77.56459809,1,2023,7
43111,7.3,74.51391304,1,2024,7
43111,8.2,100.0,1,2025,8
43111,8.3,67.91953318,2,2025,8
43111,8.5,78.93805842666667,3,2025,8
43111,8.9,33.32728989,1,2024,8
43111,9.2,100.0,1,2025,9
43111,9.5,24.99053291,1,2025,9
